corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
single_qubit_flags [[ True False False False]
 [False  True False False]
 [False False  True False]
 [False False False  True]]
corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
QOC is saving this optimization run to ./out/00001_hamil_500_2_2_2.h5.
iter   |   total error  |    grads_l2   
 510   | 2.26645428e-02 | 3.50654710e-02
 511   | 2.20535180e-02 | 3.45016098e-02
 512   | 2.14604322e-02 | 3.39456513e-02
 513   | 2.08848490e-02 | 3.33979187e-02
 514   | 2.03263265e-02 | 3.28586987e-02
 515   | 1.97844190e-02 | 3.23282412e-02
 516   | 1.92586784e-02 | 3.18067596e-02
 517   | 1.87486558e-02 | 3.12944310e-02
 518   | 1.82539028e-02 | 3.07913971e-02
 519   | 1.77739729e-02 | 3.02977649e-02
 520   | 1.73084224e-02 | 2.98136079e-02
 521   | 1.68568121e-02 | 2.93389673e-02
 522   | 1.64187081e-02 | 2.88738537e-02
 523   | 1.59936825e-02 | 2.84182484e-02
 524   | 1.55813148e-02 | 2.79721053e-02
 525   | 1.51811920e-02 | 2.75353528e-02
 526   | 1.47929103e-02 | 2.71078958e-02
 527   | 1.44160744e-02 | 2.66896173e-02
 528   | 1.40502994e-02 | 2.62803811e-02
 529   | 1.36952100e-02 | 2.58800331e-02
 530   | 1.33504417e-02 | 2.54884039e-02
 531   | 1.30156407e-02 | 2.51053105e-02
 532   | 1.26904642e-02 | 2.47305587e-02
 533   | 1.23745804e-02 | 2.43639444e-02
 534   | 1.20676688e-02 | 2.40052560e-02
 535   | 1.17694201e-02 | 2.36542760e-02
 536   | 1.14795359e-02 | 2.33107826e-02
 537   | 1.11977292e-02 | 2.29745514e-02
 538   | 1.09237235e-02 | 2.26453567e-02
 539   | 1.06572533e-02 | 2.23229729e-02
 540   | 1.03980635e-02 | 2.20071760e-02
 541   | 1.01459093e-02 | 2.16977441e-02
 542   | 9.90055585e-03 | 2.13944589e-02
 543   | 9.66177807e-03 | 2.10971066e-02
 544   | 9.42936021e-03 | 2.08054780e-02
 545   | 9.20309561e-03 | 2.05193700e-02
 546   | 8.98278636e-03 | 2.02385854e-02
 547   | 8.76824296e-03 | 1.99629338e-02
 548   | 8.55928398e-03 | 1.96922316e-02
 549   | 8.35573569e-03 | 1.94263026e-02
 550   | 8.15743176e-03 | 1.91649778e-02
 551   | 7.96421289e-03 | 1.89080958e-02
 552   | 7.77592652e-03 | 1.86555027e-02
 553   | 7.59242643e-03 | 1.84070519e-02
 554   | 7.41357248e-03 | 1.81626046e-02
 555   | 7.23923030e-03 | 1.79220289e-02
 556   | 7.06927094e-03 | 1.76852004e-02
 557   | 6.90357063e-03 | 1.74520015e-02
 558   | 6.74201051e-03 | 1.72223214e-02
 559   | 6.58447628e-03 | 1.69960558e-02
 560   | 6.43085806e-03 | 1.67731070e-02
 561   | 6.28105007e-03 | 1.65533828e-02
 562   | 6.13495042e-03 | 1.63367971e-02
 563   | 5.99246089e-03 | 1.61232693e-02
 564   | 5.85348674e-03 | 1.59127238e-02
 565   | 5.71793651e-03 | 1.57050900e-02
 566   | 5.58572181e-03 | 1.55003019e-02
 567   | 5.45675718e-03 | 1.52982978e-02
 568   | 5.33095994e-03 | 1.50990202e-02
 569   | 5.20824999e-03 | 1.49024152e-02
 570   | 5.08854972e-03 | 1.47084326e-02
 571   | 4.97178385e-03 | 1.45170252e-02
 572   | 4.85787934e-03 | 1.43281492e-02
 573   | 4.74676523e-03 | 1.41417631e-02
 574   | 4.63837257e-03 | 1.39578283e-02
 575   | 4.53263433e-03 | 1.37763083e-02
 576   | 4.42948529e-03 | 1.35971687e-02
 577   | 4.32886196e-03 | 1.34203769e-02
 578   | 4.23070250e-03 | 1.32459023e-02
 579   | 4.13494669e-03 | 1.30737154e-02
 580   | 4.04153578e-03 | 1.29037883e-02
 581   | 3.95041254e-03 | 1.27360942e-02
 582   | 3.86152112e-03 | 1.25706074e-02
 583   | 3.77480701e-03 | 1.24073030e-02
 584   | 3.69021705e-03 | 1.22461569e-02
 585   | 3.60769932e-03 | 1.20871460e-02
 586   | 3.52720312e-03 | 1.19302473e-02
 587   | 3.44867897e-03 | 1.17754386e-02
 588   | 3.37207853e-03 | 1.16226980e-02
 589   | 3.29735456e-03 | 1.14720040e-02
 590   | 3.22446095e-03 | 1.13233354e-02
 591   | 3.15335263e-03 | 1.11766710e-02
 592   | 3.08398559e-03 | 1.10319902e-02
 593   | 3.01631681e-03 | 1.08892721e-02
 594   | 2.95030428e-03 | 1.07484961e-02
 595   | 2.88590694e-03 | 1.06096417e-02
 596   | 2.82308471e-03 | 1.04726885e-02
 597   | 2.76179839e-03 | 1.03376159e-02
 598   | 2.70200974e-03 | 1.02044036e-02
 599   | 2.64368138e-03 | 1.00730311e-02
 600   | 2.58677679e-03 | 9.94347797e-03
 601   | 2.53126034e-03 | 9.81572391e-03
 602   | 2.47709721e-03 | 9.68974848e-03
 603   | 2.42425342e-03 | 9.56553129e-03
 604   | 2.37269577e-03 | 9.44305199e-03
 605   | 2.32239187e-03 | 9.32229022e-03
 606   | 2.27331010e-03 | 9.20322566e-03
 607   | 2.22541960e-03 | 9.08583801e-03
 608   | 2.17869024e-03 | 8.97010703e-03
 609   | 2.13309262e-03 | 8.85601254e-03
 610   | 2.08859807e-03 | 8.74353438e-03
 611   | 2.04517862e-03 | 8.63265251e-03
 612   | 2.00280695e-03 | 8.52334693e-03
 613   | 1.96145645e-03 | 8.41559776e-03
 614   | 1.92110116e-03 | 8.30938521e-03
 615   | 1.88171573e-03 | 8.20468958e-03
 616   | 1.84327548e-03 | 8.10149131e-03
 617   | 1.80575632e-03 | 7.99977095e-03
 618   | 1.76913478e-03 | 7.89950920e-03
 619   | 1.73338796e-03 | 7.80068689e-03
 620   | 1.69849354e-03 | 7.70328500e-03
 621   | 1.66442979e-03 | 7.60728466e-03
 622   | 1.63117548e-03 | 7.51266715e-03
 623   | 1.59870997e-03 | 7.41941394e-03
 624   | 1.56701310e-03 | 7.32750666e-03
 625   | 1.53606526e-03 | 7.23692710e-03
 626   | 1.50584731e-03 | 7.14765723e-03
 627   | 1.47634063e-03 | 7.05967922e-03
 628   | 1.44752704e-03 | 6.97297541e-03
 629   | 1.41938886e-03 | 6.88752833e-03
 630   | 1.39190885e-03 | 6.80332068e-03
 631   | 1.36507022e-03 | 6.72033539e-03
 632   | 1.33885660e-03 | 6.63855554e-03
 633   | 1.31325206e-03 | 6.55796443e-03
 634   | 1.28824106e-03 | 6.47854553e-03
 635   | 1.26380848e-03 | 6.40028253e-03
 636   | 1.23993960e-03 | 6.32315929e-03
 637   | 1.21662005e-03 | 6.24715987e-03
 638   | 1.19383586e-03 | 6.17226851e-03
 639   | 1.17157340e-03 | 6.09846967e-03
 640   | 1.14981943e-03 | 6.02574797e-03
 641   | 1.12856102e-03 | 5.95408823e-03
 642   | 1.10778559e-03 | 5.88347546e-03
 643   | 1.08748089e-03 | 5.81389484e-03
 644   | 1.06763498e-03 | 5.74533177e-03
 645   | 1.04823624e-03 | 5.67777179e-03
 646   | 1.02927334e-03 | 5.61120064e-03
 647   | 1.01073527e-03 | 5.54560425e-03
 648   | 9.92611283e-04 | 5.48096872e-03
 649   | 9.74890922e-04 | 5.41728032e-03
 650   | 9.57564004e-04 | 5.35452550e-03
 651   | 9.40620611e-04 | 5.29269086e-03
 652   | 9.24051082e-04 | 5.23176321e-03
 653   | 9.07846010e-04 | 5.17172950e-03
 654   | 8.91996234e-04 | 5.11257684e-03
 655   | 8.76492833e-04 | 5.05429253e-03
 656   | 8.61327116e-04 | 4.99686399e-03
 657   | 8.46490623e-04 | 4.94027884e-03
 658   | 8.31975112e-04 | 4.88452483e-03
 659   | 8.17772559e-04 | 4.82958988e-03
 660   | 8.03875149e-04 | 4.77546204e-03
 661   | 7.90275270e-04 | 4.72212954e-03
 662   | 7.76965511e-04 | 4.66958073e-03
 663   | 7.63938653e-04 | 4.61780413e-03
 664   | 7.51187668e-04 | 4.56678838e-03
 665   | 7.38705710e-04 | 4.51652227e-03
 666   | 7.26486112e-04 | 4.46699474e-03
 667   | 7.14522383e-04 | 4.41819486e-03
 668   | 7.02808201e-04 | 4.37011183e-03
 669   | 6.91337409e-04 | 4.32273499e-03
 670   | 6.80104011e-04 | 4.27605381e-03
 671   | 6.69102169e-04 | 4.23005790e-03
 672   | 6.58326196e-04 | 4.18473697e-03
 673   | 6.47770555e-04 | 4.14008089e-03
 674   | 6.37429854e-04 | 4.09607963e-03
 675   | 6.27298841e-04 | 4.05272330e-03
 676   | 6.17372402e-04 | 4.01000213e-03
 677   | 6.07645558e-04 | 3.96790645e-03
 678   | 5.98113457e-04 | 3.92642674e-03
 679   | 5.88771378e-04 | 3.88555358e-03
 680   | 5.79614720e-04 | 3.84527765e-03
 681   | 5.70639004e-04 | 3.80558979e-03
 682   | 5.61839868e-04 | 3.76648090e-03
 683   | 5.53213064e-04 | 3.72794203e-03
 684   | 5.44754455e-04 | 3.68996433e-03
 685   | 5.36460011e-04 | 3.65253906e-03
 686   | 5.28325810e-04 | 3.61565758e-03
 687   | 5.20348030e-04 | 3.57931138e-03
 688   | 5.12522951e-04 | 3.54349202e-03
 689   | 5.04846947e-04 | 3.50819121e-03
 690   | 4.97316489e-04 | 3.47340073e-03
 691   | 4.89928142e-04 | 3.43911248e-03
 692   | 4.82678555e-04 | 3.40531845e-03
 693   | 4.75564471e-04 | 3.37201075e-03
 694   | 4.68582713e-04 | 3.33918159e-03
 695   | 4.61730190e-04 | 3.30682326e-03
 696   | 4.55003889e-04 | 3.27492816e-03
 697   | 4.48400878e-04 | 3.24348880e-03
 698   | 4.41918299e-04 | 3.21249777e-03
 699   | 4.35553371e-04 | 3.18194777e-03
 700   | 4.29303383e-04 | 3.15183159e-03
 701   | 4.23165696e-04 | 3.12214212e-03
 702   | 4.17137739e-04 | 3.09287234e-03
 703   | 4.11217008e-04 | 3.06401533e-03
 704   | 4.05401065e-04 | 3.03556426e-03
 705   | 3.99687534e-04 | 3.00751238e-03
 706   | 3.94074100e-04 | 2.97985306e-03
 707   | 3.88558509e-04 | 2.95257975e-03
 708   | 3.83138567e-04 | 2.92568597e-03
 709   | 3.77812134e-04 | 2.89916536e-03
 710   | 3.72577127e-04 | 2.87301164e-03
 711   | 3.67431517e-04 | 2.84721861e-03
 712   | 3.62373326e-04 | 2.82178016e-03
 713   | 3.57400628e-04 | 2.79669028e-03
 714   | 3.52511547e-04 | 2.77194303e-03
 715   | 3.47704254e-04 | 2.74753257e-03
 716   | 3.42976970e-04 | 2.72345314e-03
 717   | 3.38327957e-04 | 2.69969907e-03
 718   | 3.33755527e-04 | 2.67626476e-03
 719   | 3.29258030e-04 | 2.65314470e-03
 720   | 3.24833863e-04 | 2.63033348e-03
 721   | 3.20481461e-04 | 2.60782574e-03
 722   | 3.16199300e-04 | 2.58561623e-03
 723   | 3.11985895e-04 | 2.56369977e-03
 724   | 3.07839799e-04 | 2.54207126e-03
 725   | 3.03759601e-04 | 2.52072567e-03
 726   | 2.99743926e-04 | 2.49965806e-03
 727   | 2.95791435e-04 | 2.47886358e-03
 728   | 2.91900823e-04 | 2.45833742e-03
 729   | 2.88070815e-04 | 2.43807489e-03
 730   | 2.84300172e-04 | 2.41807135e-03
 731   | 2.80587684e-04 | 2.39832223e-03
 732   | 2.76932173e-04 | 2.37882306e-03
 733   | 2.73332489e-04 | 2.35956941e-03
 734   | 2.69787511e-04 | 2.34055696e-03
 735   | 2.66296148e-04 | 2.32178144e-03
 736   | 2.62857333e-04 | 2.30323865e-03
 737   | 2.59470029e-04 | 2.28492447e-03
 738   | 2.56133223e-04 | 2.26683485e-03
 739   | 2.52845927e-04 | 2.24896580e-03
 740   | 2.49607178e-04 | 2.23131340e-03
 741   | 2.46416036e-04 | 2.21387381e-03
 742   | 2.43271585e-04 | 2.19664324e-03
 743   | 2.40172932e-04 | 2.17961798e-03
 744   | 2.37119205e-04 | 2.16279439e-03
 745   | 2.34109552e-04 | 2.14616887e-03
 746   | 2.31143145e-04 | 2.12973791e-03
 747   | 2.28219174e-04 | 2.11349804e-03
 748   | 2.25336849e-04 | 2.09744588e-03
 749   | 2.22495399e-04 | 2.08157809e-03
 750   | 2.19694071e-04 | 2.06589139e-03
 751   | 2.16932132e-04 | 2.05038258e-03
 752   | 2.14208865e-04 | 2.03504850e-03
 753   | 2.11523570e-04 | 2.01988605e-03
 754   | 2.08875565e-04 | 2.00489220e-03
 755   | 2.06264184e-04 | 1.99006398e-03
 756   | 2.03688774e-04 | 1.97539845e-03
 757   | 2.01148701e-04 | 1.96089275e-03
 758   | 1.98643344e-04 | 1.94654406e-03
 759   | 1.96172097e-04 | 1.93234963e-03
 760   | 1.93734369e-04 | 1.91830674e-03
 761   | 1.91329580e-04 | 1.90441275e-03
 762   | 1.88957166e-04 | 1.89066505e-03
 763   | 1.86616576e-04 | 1.87706109e-03
 764   | 1.84307270e-04 | 1.86359837e-03
 765   | 1.82028720e-04 | 1.85027443e-03
 766   | 1.79780414e-04 | 1.83708688e-03
 767   | 1.77561847e-04 | 1.82403335e-03
 768   | 1.75372527e-04 | 1.81111154e-03
 769   | 1.73211973e-04 | 1.79831918e-03
 770   | 1.71079717e-04 | 1.78565406e-03
 771   | 1.68975297e-04 | 1.77311400e-03
 772   | 1.66898266e-04 | 1.76069689e-03
 773   | 1.64848182e-04 | 1.74840062e-03
 774   | 1.62824617e-04 | 1.73622316e-03
 775   | 1.60827149e-04 | 1.72416251e-03
 776   | 1.58855368e-04 | 1.71221671e-03
 777   | 1.56908872e-04 | 1.70038383e-03
 778   | 1.54987266e-04 | 1.68866201e-03
 779   | 1.53090164e-04 | 1.67704940e-03
 780   | 1.51217191e-04 | 1.66554420e-03
 781   | 1.49367976e-04 | 1.65414464e-03
 782   | 1.47542159e-04 | 1.64284901e-03
 783   | 1.45739384e-04 | 1.63165559e-03
 784   | 1.43959307e-04 | 1.62056275e-03
 785   | 1.42201588e-04 | 1.60956886e-03
 786   | 1.40465893e-04 | 1.59867234e-03
 787   | 1.38751899e-04 | 1.58787163e-03
 788   | 1.37059285e-04 | 1.57716521e-03
 789   | 1.35387739e-04 | 1.56655161e-03
 790   | 1.33736956e-04 | 1.55602935e-03
 791   | 1.32106635e-04 | 1.54559702e-03
 792   | 1.30496481e-04 | 1.53525323e-03
 793   | 1.28906207e-04 | 1.52499661e-03
 794   | 1.27335531e-04 | 1.51482583e-03
 795   | 1.25784173e-04 | 1.50473958e-03
 796   | 1.24251864e-04 | 1.49473659e-03
 797   | 1.22738336e-04 | 1.48481560e-03
 798   | 1.21243328e-04 | 1.47497540e-03
 799   | 1.19766583e-04 | 1.46521479e-03
 800   | 1.18307850e-04 | 1.45553259e-03
 801   | 1.16866881e-04 | 1.44592767e-03
 802   | 1.15443435e-04 | 1.43639890e-03
 803   | 1.14037272e-04 | 1.42694520e-03
 804   | 1.12648161e-04 | 1.41756548e-03
 805   | 1.11275870e-04 | 1.40825870e-03
 806   | 1.09920176e-04 | 1.39902384e-03
 807   | 1.08580857e-04 | 1.38985988e-03
 808   | 1.07257696e-04 | 1.38076587e-03
 809   | 1.05950479e-04 | 1.37174082e-03
 810   | 1.04658997e-04 | 1.36278380e-03
 811   | 1.03383044e-04 | 1.35389390e-03
 812   | 1.02122418e-04 | 1.34507022e-03
 813   | 1.00876920e-04 | 1.33631188e-03
 814   | 9.96463540e-05 | 1.32761801e-03
 815   | 9.84305281e-05 | 1.31898778e-03
 816   | 9.72292534e-05 | 1.31042037e-03
 817   | 9.60423443e-05 | 1.30191498e-03
 818   | 9.48696179e-05 | 1.29347080e-03
 819   | 9.37108946e-05 | 1.28508708e-03
 820   | 9.25659977e-05 | 1.27676306e-03
 821   | 9.14347534e-05 | 1.26849801e-03
 822   | 9.03169905e-05 | 1.26029120e-03
 823   | 8.92125408e-05 | 1.25214192e-03
 824   | 8.81212387e-05 | 1.24404950e-03
 825   | 8.70429210e-05 | 1.23601324e-03
 826   | 8.59774274e-05 | 1.22803250e-03
 827   | 8.49245998e-05 | 1.22010662e-03
 828   | 8.38842828e-05 | 1.21223497e-03
 829   | 8.28563231e-05 | 1.20441693e-03
 830   | 8.18405700e-05 | 1.19665190e-03
 831   | 8.08368749e-05 | 1.18893928e-03
 832   | 7.98450916e-05 | 1.18127849e-03
 833   | 7.88650758e-05 | 1.17366896e-03
 834   | 7.78966857e-05 | 1.16611014e-03
 835   | 7.69397812e-05 | 1.15860148e-03
 836   | 7.59942246e-05 | 1.15114244e-03
 837   | 7.50598800e-05 | 1.14373250e-03
 838   | 7.41366134e-05 | 1.13637116e-03
 839   | 7.32242929e-05 | 1.12905791e-03
 840   | 7.23227884e-05 | 1.12179226e-03
 841   | 7.14319716e-05 | 1.11457372e-03
 842   | 7.05517159e-05 | 1.10740184e-03
 843   | 6.96818968e-05 | 1.10027614e-03
 844   | 6.88223912e-05 | 1.09319617e-03
 845   | 6.79730777e-05 | 1.08616149e-03
 846   | 6.71338368e-05 | 1.07917167e-03
 847   | 6.63045504e-05 | 1.07222628e-03
 848   | 6.54851021e-05 | 1.06532490e-03
 849   | 6.46753771e-05 | 1.05846713e-03
 850   | 6.38752619e-05 | 1.05165256e-03
 851   | 6.30846448e-05 | 1.04488080e-03
 852   | 6.23034154e-05 | 1.03815146e-03
 853   | 6.15314648e-05 | 1.03146417e-03
 854   | 6.07686854e-05 | 1.02481856e-03
 855   | 6.00149712e-05 | 1.01821426e-03
 856   | 5.92702174e-05 | 1.01165091e-03
 857   | 5.85343207e-05 | 1.00512816e-03
 858   | 5.78071789e-05 | 9.98645678e-04
 859   | 5.70886912e-05 | 9.92203117e-04
 860   | 5.63787582e-05 | 9.85800146e-04
 861   | 5.56772815e-05 | 9.79436442e-04
 862   | 5.49841640e-05 | 9.73111685e-04
 863   | 5.42993100e-05 | 9.66825560e-04
 864   | 5.36226248e-05 | 9.60577761e-04
 865   | 5.29540148e-05 | 9.54367984e-04
 866   | 5.22933877e-05 | 9.48195932e-04
 867   | 5.16406523e-05 | 9.42061313e-04
 868   | 5.09957184e-05 | 9.35963840e-04
 869   | 5.03584970e-05 | 9.29903230e-04
 870   | 4.97289000e-05 | 9.23879205e-04
 871   | 4.91068406e-05 | 9.17891494e-04
 872   | 4.84922330e-05 | 9.11939827e-04
 873   | 4.78849921e-05 | 9.06023940e-04
 874   | 4.72850341e-05 | 9.00143575e-04
 875   | 4.66922762e-05 | 8.94298475e-04
 876   | 4.61066365e-05 | 8.88488389e-04
 877   | 4.55280338e-05 | 8.82713069e-04
 878   | 4.49563884e-05 | 8.76972273e-04
 879   | 4.43916210e-05 | 8.71265760e-04
 880   | 4.38336535e-05 | 8.65593293e-04
 881   | 4.32824086e-05 | 8.59954641e-04
 882   | 4.27378099e-05 | 8.54349574e-04
 883   | 4.21997820e-05 | 8.48777866e-04
 884   | 4.16682500e-05 | 8.43239296e-04
 885   | 4.11431403e-05 | 8.37733643e-04
 886   | 4.06243799e-05 | 8.32260692e-04
 887   | 4.01118966e-05 | 8.26820229e-04
 888   | 3.96056191e-05 | 8.21412045e-04
 889   | 3.91054769e-05 | 8.16035932e-04
 890   | 3.86114001e-05 | 8.10691686e-04
 891   | 3.81233199e-05 | 8.05379104e-04
 892   | 3.76411681e-05 | 8.00097990e-04
 893   | 3.71648772e-05 | 7.94848145e-04
 894   | 3.66943806e-05 | 7.89629375e-04
 895   | 3.62296123e-05 | 7.84441491e-04
 896   | 3.57705071e-05 | 7.79284302e-04
 897   | 3.53170005e-05 | 7.74157622e-04
 898   | 3.48690287e-05 | 7.69061266e-04
 899   | 3.44265287e-05 | 7.63995054e-04
 900   | 3.39894380e-05 | 7.58958803e-04
 901   | 3.35576949e-05 | 7.53952338e-04
 902   | 3.31312385e-05 | 7.48975482e-04
 903   | 3.27100084e-05 | 7.44028060e-04
 904   | 3.22939448e-05 | 7.39109903e-04
 905   | 3.18829887e-05 | 7.34220838e-04
 906   | 3.14770817e-05 | 7.29360700e-04
 907   | 3.10761660e-05 | 7.24529321e-04
 908   | 3.06801845e-05 | 7.19726536e-04
 909   | 3.02890807e-05 | 7.14952184e-04
 910   | 2.99027986e-05 | 7.10206104e-04
 911   | 2.95212829e-05 | 7.05488135e-04
 912   | 2.91444790e-05 | 7.00798120e-04
 913   | 2.87723326e-05 | 6.96135903e-04
 914   | 2.84047904e-05 | 6.91501329e-04
 915   | 2.80417992e-05 | 6.86894245e-04
 916   | 2.76833068e-05 | 6.82314499e-04
 917   | 2.73292612e-05 | 6.77761941e-04
 918   | 2.69796114e-05 | 6.73236423e-04
 919   | 2.66343064e-05 | 6.68737795e-04
 920   | 2.62932962e-05 | 6.64265913e-04
 921   | 2.59565312e-05 | 6.59820631e-04
 922   | 2.56239622e-05 | 6.55401805e-04
 923   | 2.52955408e-05 | 6.51009294e-04
 924   | 2.49712187e-05 | 6.46642954e-04
 925   | 2.46509486e-05 | 6.42302648e-04
 926   | 2.43346835e-05 | 6.37988235e-04
 927   | 2.40223767e-05 | 6.33699578e-04
 928   | 2.37139823e-05 | 6.29436540e-04
 929   | 2.34094548e-05 | 6.25198985e-04
 930   | 2.31087492e-05 | 6.20986779e-04
 931   | 2.28118209e-05 | 6.16799788e-04
 932   | 2.25186258e-05 | 6.12637879e-04
 933   | 2.22291204e-05 | 6.08500922e-04
 934   | 2.19432616e-05 | 6.04388785e-04
 935   | 2.16610066e-05 | 6.00301338e-04
 936   | 2.13823133e-05 | 5.96238453e-04
 937   | 2.11071400e-05 | 5.92200002e-04
 938   | 2.08354454e-05 | 5.88185858e-04
 939   | 2.05671885e-05 | 5.84195895e-04
 940   | 2.03023291e-05 | 5.80229988e-04
 941   | 2.00408271e-05 | 5.76288011e-04
 942   | 1.97826429e-05 | 5.72369842e-04
 943   | 1.95277376e-05 | 5.68475358e-04
 944   | 1.92760723e-05 | 5.64604436e-04
 945   | 1.90276088e-05 | 5.60756955e-04
 946   | 1.87823092e-05 | 5.56932796e-04
 947   | 1.85401361e-05 | 5.53131837e-04
 948   | 1.83010525e-05 | 5.49353961e-04
 949   | 1.80650217e-05 | 5.45599048e-04
 950   | 1.78320074e-05 | 5.41866981e-04
 951   | 1.76019737e-05 | 5.38157643e-04
 952   | 1.73748854e-05 | 5.34470918e-04
 953   | 1.71507071e-05 | 5.30806691e-04
 954   | 1.69294043e-05 | 5.27164845e-04
 955   | 1.67109426e-05 | 5.23545268e-04
 956   | 1.64952881e-05 | 5.19947845e-04
 957   | 1.62824071e-05 | 5.16372464e-04
 958   | 1.60722666e-05 | 5.12819012e-04
 959   | 1.58648335e-05 | 5.09287376e-04
 960   | 1.56600755e-05 | 5.05777447e-04
 961   | 1.54579604e-05 | 5.02289113e-04
 962   | 1.52584564e-05 | 4.98822265e-04
 963   | 1.50615321e-05 | 4.95376792e-04
 964   | 1.48671564e-05 | 4.91952586e-04
 965   | 1.46752985e-05 | 4.88549539e-04
 966   | 1.44859280e-05 | 4.85167542e-04
 967   | 1.42990149e-05 | 4.81806489e-04
 968   | 1.41145293e-05 | 4.78466273e-04
 969   | 1.39324420e-05 | 4.75146787e-04
 970   | 1.37527237e-05 | 4.71847926e-04
 971   | 1.35753458e-05 | 4.68569585e-04
 972   | 1.34002797e-05 | 4.65311659e-04
 973   | 1.32274973e-05 | 4.62074043e-04
 974   | 1.30569708e-05 | 4.58856635e-04
 975   | 1.28886726e-05 | 4.55659331e-04
 976   | 1.27225757e-05 | 4.52482028e-04
 977   | 1.25586529e-05 | 4.49324624e-04
 978   | 1.23968778e-05 | 4.46187017e-04
 979   | 1.22372241e-05 | 4.43069106e-04
 980   | 1.20796656e-05 | 4.39970790e-04
 981   | 1.19241767e-05 | 4.36891969e-04
 982   | 1.17707319e-05 | 4.33832543e-04
 983   | 1.16193060e-05 | 4.30792413e-04
 984   | 1.14698743e-05 | 4.27771479e-04
 985   | 1.13224121e-05 | 4.24769642e-04
 986   | 1.11768950e-05 | 4.21786805e-04
 987   | 1.10332990e-05 | 4.18822871e-04
 988   | 1.08916004e-05 | 4.15877741e-04
 989   | 1.07517757e-05 | 4.12951318e-04
 990   | 1.06138015e-05 | 4.10043507e-04
 991   | 1.04776549e-05 | 4.07154212e-04
 992   | 1.03433133e-05 | 4.04283336e-04
 993   | 1.02107541e-05 | 4.01430785e-04
 994   | 1.00799551e-05 | 3.98596464e-04
 995   | 9.95089435e-06 | 3.95780278e-04
 996   | 9.82355020e-06 | 3.92982134e-04
 997   | 9.69790116e-06 | 3.90201938e-04
 998   | 9.57392601e-06 | 3.87439596e-04
 999   | 9.45160380e-06 | 3.84695017e-04
Time to run code: 12474.3963 seconds
plot save_index 999
