corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
single_qubit_flags [[ True False False False]
 [False  True False False]
 [False False  True False]
 [False False False  True]]
plaquette_terms_flags [[ 1 -1 -1  1]]
QOC is saving this optimization run to ./out/00000_hamil_500_4_2_2.h5.
iter   |   total error  |    grads_l2   
 542   | 2.32389702e-02 | 3.82798458e-02
 543   | 2.24686526e-02 | 3.75544023e-02
 544   | 2.17240360e-02 | 3.68335321e-02
 545   | 2.10046775e-02 | 3.61183066e-02
 546   | 2.03100965e-02 | 3.54097527e-02
 547   | 1.96397780e-02 | 3.47088474e-02
 548   | 1.89931759e-02 | 3.40165129e-02
 549   | 1.83697167e-02 | 3.33336115e-02
 550   | 1.77688034e-02 | 3.26609422e-02
 551   | 1.71898185e-02 | 3.19992368e-02
 552   | 1.66321283e-02 | 3.13491575e-02
 553   | 1.60950862e-02 | 3.07112948e-02
 554   | 1.55780360e-02 | 3.00861663e-02
 555   | 1.50803156e-02 | 2.94742157e-02
 556   | 1.46012596e-02 | 2.88758129e-02
 557   | 1.41402032e-02 | 2.82912548e-02
 558   | 1.36964843e-02 | 2.77207661e-02
 559   | 1.32694464e-02 | 2.71645018e-02
 560   | 1.28584410e-02 | 2.66225490e-02
 561   | 1.24628299e-02 | 2.60949304e-02
 562   | 1.20819869e-02 | 2.55816072e-02
 563   | 1.17152998e-02 | 2.50824836e-02
 564   | 1.13621719e-02 | 2.45974105e-02
 565   | 1.10220230e-02 | 2.41261904e-02
 566   | 1.06942910e-02 | 2.36685821e-02
 567   | 1.03784322e-02 | 2.32243056e-02
 568   | 1.00739224e-02 | 2.27930472e-02
 569   | 9.78025719e-03 | 2.23744645e-02
 570   | 9.49695231e-03 | 2.19681915e-02
 571   | 9.22354379e-03 | 2.15738430e-02
 572   | 8.95958794e-03 | 2.11910198e-02
 573   | 8.70466124e-03 | 2.08193125e-02
 574   | 8.45836008e-03 | 2.04583060e-02
 575   | 8.22030043e-03 | 2.01075827e-02
 576   | 7.99011734e-03 | 1.97667262e-02
 577   | 7.76746448e-03 | 1.94353243e-02
 578   | 7.55201349e-03 | 1.91129713e-02
 579   | 7.34345340e-03 | 1.87992704e-02
 580   | 7.14148991e-03 | 1.84938354e-02
 581   | 6.94584471e-03 | 1.81962926e-02
 582   | 6.75625471e-03 | 1.79062816e-02
 583   | 6.57247137e-03 | 1.76234564e-02
 584   | 6.39425990e-03 | 1.73474863e-02
 585   | 6.22139852e-03 | 1.70780558e-02
 586   | 6.05367780e-03 | 1.68148656e-02
 587   | 5.89089985e-03 | 1.65576319e-02
 588   | 5.73287772e-03 | 1.63060865e-02
 589   | 5.57943465e-03 | 1.60599770e-02
 590   | 5.43040349e-03 | 1.58190659e-02
 591   | 5.28562604e-03 | 1.55831302e-02
 592   | 5.14495245e-03 | 1.53519612e-02
 593   | 5.00824072e-03 | 1.51253636e-02
 594   | 4.87535610e-03 | 1.49031549e-02
 595   | 4.74617065e-03 | 1.46851650e-02
 596   | 4.62056272e-03 | 1.44712350e-02
 597   | 4.49841657e-03 | 1.42612171e-02
 598   | 4.37962189e-03 | 1.40549733e-02
 599   | 4.26407350e-03 | 1.38523754e-02
 600   | 4.15167093e-03 | 1.36533035e-02
 601   | 4.04231812e-03 | 1.34576463e-02
 602   | 3.93592313e-03 | 1.32652997e-02
 603   | 3.83239785e-03 | 1.30761665e-02
 604   | 3.73165773e-03 | 1.28901560e-02
 605   | 3.63362155e-03 | 1.27071832e-02
 606   | 3.53821124e-03 | 1.25271683e-02
 607   | 3.44535163e-03 | 1.23500366e-02
 608   | 3.35497030e-03 | 1.21757175e-02
 609   | 3.26699741e-03 | 1.20041446e-02
 610   | 3.18136553e-03 | 1.18352549e-02
 611   | 3.09800955e-03 | 1.16689890e-02
 612   | 3.01686648e-03 | 1.15052901e-02
 613   | 2.93787541e-03 | 1.13441043e-02
 614   | 2.86097736e-03 | 1.11853801e-02
 615   | 2.78611517e-03 | 1.10290682e-02
 616   | 2.71323348e-03 | 1.08751213e-02
 617   | 2.64227856e-03 | 1.07234939e-02
 618   | 2.57319832e-03 | 1.05741421e-02
 619   | 2.50594217e-03 | 1.04270236e-02
 620   | 2.44046101e-03 | 1.02820974e-02
 621   | 2.37670715e-03 | 1.01393237e-02
 622   | 2.31463425e-03 | 9.99866408e-03
 623   | 2.25419728e-03 | 9.86008093e-03
 624   | 2.19535249e-03 | 9.72353774e-03
 625   | 2.13805731e-03 | 9.58899889e-03
 626   | 2.08227040e-03 | 9.45642961e-03
 627   | 2.02795151e-03 | 9.32579593e-03
 628   | 1.97506152e-03 | 9.19706466e-03
 629   | 1.92356239e-03 | 9.07020329e-03
 630   | 1.87341711e-03 | 8.94518003e-03
 631   | 1.82458966e-03 | 8.82196375e-03
 632   | 1.77704502e-03 | 8.70052395e-03
 633   | 1.73074912e-03 | 8.58083076e-03
 634   | 1.68566881e-03 | 8.46285490e-03
 635   | 1.64177183e-03 | 8.34656772e-03
 636   | 1.59902680e-03 | 8.23194113e-03
 637   | 1.55740320e-03 | 8.11894760e-03
 638   | 1.51687133e-03 | 8.00756018e-03
 639   | 1.47740228e-03 | 7.89775247e-03
 640   | 1.43896793e-03 | 7.78949861e-03
 641   | 1.40154093e-03 | 7.68277326e-03
 642   | 1.36509466e-03 | 7.57755164e-03
 643   | 1.32960323e-03 | 7.47380947e-03
 644   | 1.29504143e-03 | 7.37152297e-03
 645   | 1.26138475e-03 | 7.27066889e-03
 646   | 1.22860933e-03 | 7.17122446e-03
 647   | 1.19669196e-03 | 7.07316740e-03
 648   | 1.16561005e-03 | 6.97647591e-03
 649   | 1.13534163e-03 | 6.88112865e-03
 650   | 1.10586531e-03 | 6.78710477e-03
 651   | 1.07716028e-03 | 6.69438383e-03
 652   | 1.04920629e-03 | 6.60294585e-03
 653   | 1.02198364e-03 | 6.51277127e-03
 654   | 9.95473154e-04 | 6.42384095e-03
 655   | 9.69656158e-04 | 6.33613615e-03
 656   | 9.44514493e-04 | 6.24963853e-03
 657   | 9.20030481e-04 | 6.16433012e-03
 658   | 8.96186914e-04 | 6.08019333e-03
 659   | 8.72967045e-04 | 5.99721092e-03
 660   | 8.50354573e-04 | 5.91536600e-03
 661   | 8.28333629e-04 | 5.83464201e-03
 662   | 8.06888765e-04 | 5.75502272e-03
 663   | 7.86004946e-04 | 5.67649222e-03
 664   | 7.65667531e-04 | 5.59903488e-03
 665   | 7.45862268e-04 | 5.52263539e-03
 666   | 7.26575281e-04 | 5.44727870e-03
 667   | 7.07793062e-04 | 5.37295006e-03
 668   | 6.89502455e-04 | 5.29963494e-03
 669   | 6.71690654e-04 | 5.22731911e-03
 670   | 6.54345186e-04 | 5.15598855e-03
 671   | 6.37453908e-04 | 5.08562952e-03
 672   | 6.21004994e-04 | 5.01622846e-03
 673   | 6.04986927e-04 | 4.94777207e-03
 674   | 5.89388493e-04 | 4.88024726e-03
 675   | 5.74198770e-04 | 4.81364114e-03
 676   | 5.59407121e-04 | 4.74794103e-03
 677   | 5.45003188e-04 | 4.68313447e-03
 678   | 5.30976879e-04 | 4.61920915e-03
 679   | 5.17318370e-04 | 4.55615300e-03
 680   | 5.04018088e-04 | 4.49395410e-03
 681   | 4.91066712e-04 | 4.43260073e-03
 682   | 4.78455162e-04 | 4.37208134e-03
 683   | 4.66174593e-04 | 4.31238455e-03
 684   | 4.54216391e-04 | 4.25349915e-03
 685   | 4.42572164e-04 | 4.19541411e-03
 686   | 4.31233740e-04 | 4.13811854e-03
 687   | 4.20193154e-04 | 4.08160174e-03
 688   | 4.09442653e-04 | 4.02585314e-03
 689   | 3.98974681e-04 | 3.97086234e-03
 690   | 3.88781879e-04 | 3.91661908e-03
 691   | 3.78857076e-04 | 3.86311327e-03
 692   | 3.69193291e-04 | 3.81033494e-03
 693   | 3.59783719e-04 | 3.75827429e-03
 694   | 3.50621733e-04 | 3.70692164e-03
 695   | 3.41700878e-04 | 3.65626749e-03
 696   | 3.33014865e-04 | 3.60630242e-03
 697   | 3.24557566e-04 | 3.55701720e-03
 698   | 3.16323013e-04 | 3.50840271e-03
 699   | 3.08305392e-04 | 3.46044995e-03
 700   | 3.00499039e-04 | 3.41315008e-03
 701   | 2.92898437e-04 | 3.36649437e-03
 702   | 2.85498209e-04 | 3.32047421e-03
 703   | 2.78293120e-04 | 3.27508114e-03
 704   | 2.71278068e-04 | 3.23030679e-03
 705   | 2.64448083e-04 | 3.18614294e-03
 706   | 2.57798326e-04 | 3.14258146e-03
 707   | 2.51324078e-04 | 3.09961436e-03
 708   | 2.45020747e-04 | 3.05723376e-03
 709   | 2.38883857e-04 | 3.01543187e-03
 710   | 2.32909047e-04 | 2.97420104e-03
 711   | 2.27092070e-04 | 2.93353372e-03
 712   | 2.21428788e-04 | 2.89342245e-03
 713   | 2.15915172e-04 | 2.85385991e-03
 714   | 2.10547294e-04 | 2.81483884e-03
 715   | 2.05321329e-04 | 2.77635212e-03
 716   | 2.00233552e-04 | 2.73839271e-03
 717   | 1.95280332e-04 | 2.70095366e-03
 718   | 1.90458135e-04 | 2.66402815e-03
 719   | 1.85763515e-04 | 2.62760942e-03
 720   | 1.81193117e-04 | 2.59169082e-03
 721   | 1.76743674e-04 | 2.55626579e-03
 722   | 1.72412001e-04 | 2.52132786e-03
 723   | 1.68194998e-04 | 2.48687064e-03
 724   | 1.64089643e-04 | 2.45288785e-03
 725   | 1.60092994e-04 | 2.41937327e-03
 726   | 1.56202184e-04 | 2.38632079e-03
 727   | 1.52414423e-04 | 2.35372435e-03
 728   | 1.48726989e-04 | 2.32157801e-03
 729   | 1.45137235e-04 | 2.28987588e-03
 730   | 1.41642581e-04 | 2.25861216e-03
 731   | 1.38240512e-04 | 2.22778113e-03
 732   | 1.34928582e-04 | 2.19737716e-03
 733   | 1.31704406e-04 | 2.16739466e-03
 734   | 1.28565661e-04 | 2.13782814e-03
 735   | 1.25510087e-04 | 2.10867218e-03
 736   | 1.22535480e-04 | 2.07992144e-03
 737   | 1.19639694e-04 | 2.05157062e-03
 738   | 1.16820640e-04 | 2.02361453e-03
 739   | 1.14076282e-04 | 1.99604802e-03
 740   | 1.11404639e-04 | 1.96886601e-03
 741   | 1.08803780e-04 | 1.94206350e-03
 742   | 1.06271825e-04 | 1.91563555e-03
 743   | 1.03806942e-04 | 1.88957727e-03
 744   | 1.01407348e-04 | 1.86388387e-03
 745   | 9.90713072e-05 | 1.83855057e-03
 746   | 9.67971279e-05 | 1.81357271e-03
 747   | 9.45831632e-05 | 1.78894563e-03
 748   | 9.24278092e-05 | 1.76466479e-03
 749   | 9.03295039e-05 | 1.74072566e-03
 750   | 8.82867265e-05 | 1.71712380e-03
 751   | 8.62979957e-05 | 1.69385480e-03
 752   | 8.43618693e-05 | 1.67091434e-03
 753   | 8.24769430e-05 | 1.64829812e-03
 754   | 8.06418491e-05 | 1.62600193e-03
 755   | 7.88552561e-05 | 1.60402158e-03
 756   | 7.71158672e-05 | 1.58235295e-03
 757   | 7.54224201e-05 | 1.56099197e-03
 758   | 7.37736853e-05 | 1.53993464e-03
 759   | 7.21684660e-05 | 1.51917698e-03
 760   | 7.06055968e-05 | 1.49871507e-03
 761   | 6.90839428e-05 | 1.47854505e-03
 762   | 6.76023995e-05 | 1.45866310e-03
 763   | 6.61598911e-05 | 1.43906546e-03
 764   | 6.47553706e-05 | 1.41974839e-03
 765   | 6.33878182e-05 | 1.40070823e-03
 766   | 6.20562415e-05 | 1.38194134e-03
 767   | 6.07596742e-05 | 1.36344415e-03
 768   | 5.94971754e-05 | 1.34521311e-03
 769   | 5.82678294e-05 | 1.32724473e-03
 770   | 5.70707446e-05 | 1.30953555e-03
 771   | 5.59050530e-05 | 1.29208218e-03
 772   | 5.47699099e-05 | 1.27488125e-03
 773   | 5.36644926e-05 | 1.25792942e-03
 774   | 5.25880007e-05 | 1.24122343e-03
 775   | 5.15396549e-05 | 1.22476002e-03
 776   | 5.05186964e-05 | 1.20853601e-03
 777   | 4.95243870e-05 | 1.19254822e-03
 778   | 4.85560078e-05 | 1.17679354e-03
 779   | 4.76128594e-05 | 1.16126887e-03
 780   | 4.66942608e-05 | 1.14597118e-03
 781   | 4.57995493e-05 | 1.13089746e-03
 782   | 4.49280798e-05 | 1.11604473e-03
 783   | 4.40792245e-05 | 1.10141006e-03
 784   | 4.32523723e-05 | 1.08699055e-03
 785   | 4.24469287e-05 | 1.07278334e-03
 786   | 4.16623148e-05 | 1.05878560e-03
 787   | 4.08979675e-05 | 1.04499452e-03
 788   | 4.01533385e-05 | 1.03140736e-03
 789   | 3.94278944e-05 | 1.01802139e-03
 790   | 3.87211160e-05 | 1.00483391e-03
 791   | 3.80324982e-05 | 9.91842253e-04
 792   | 3.73615495e-05 | 9.79043799e-04
 793   | 3.67077913e-05 | 9.66435948e-04
 794   | 3.60707582e-05 | 9.54016134e-04
 795   | 3.54499971e-05 | 9.41781819e-04
 796   | 3.48450675e-05 | 9.29730500e-04
 797   | 3.42555402e-05 | 9.17859700e-04
 798   | 3.36809981e-05 | 9.06166973e-04
 799   | 3.31210350e-05 | 8.94649904e-04
 800   | 3.25752560e-05 | 8.83306105e-04
 801   | 3.20432766e-05 | 8.72133214e-04
 802   | 3.15247227e-05 | 8.61128903e-04
 803   | 3.10192306e-05 | 8.50290865e-04
 804   | 3.05264462e-05 | 8.39616825e-04
 805   | 3.00460251e-05 | 8.29104533e-04
 806   | 2.95776321e-05 | 8.18751765e-04
 807   | 2.91209414e-05 | 8.08556325e-04
 808   | 2.86756357e-05 | 7.98516040e-04
 809   | 2.82414065e-05 | 7.88628766e-04
 810   | 2.78179538e-05 | 7.78892381e-04
 811   | 2.74049854e-05 | 7.69304790e-04
 812   | 2.70022174e-05 | 7.59863921e-04
 813   | 2.66093735e-05 | 7.50567726e-04
 814   | 2.62261850e-05 | 7.41414183e-04
 815   | 2.58523904e-05 | 7.32401291e-04
 816   | 2.54877354e-05 | 7.23527074e-04
 817   | 2.51319726e-05 | 7.14789578e-04
 818   | 2.47848615e-05 | 7.06186871e-04
 819   | 2.44461680e-05 | 6.97717045e-04
 820   | 2.41156646e-05 | 6.89378214e-04
 821   | 2.37931298e-05 | 6.81168511e-04
 822   | 2.34783482e-05 | 6.73086095e-04
 823   | 2.31711106e-05 | 6.65129142e-04
 824   | 2.28712131e-05 | 6.57295851e-04
 825   | 2.25784576e-05 | 6.49584442e-04
 826   | 2.22926516e-05 | 6.41993155e-04
 827   | 2.20136076e-05 | 6.34520250e-04
 828   | 2.17411433e-05 | 6.27164008e-04
 829   | 2.14750817e-05 | 6.19922729e-04
 830   | 2.12152503e-05 | 6.12794731e-04
 831   | 2.09614814e-05 | 6.05778355e-04
 832   | 2.07136122e-05 | 5.98871957e-04
 833   | 2.04714841e-05 | 5.92073916e-04
 834   | 2.02349431e-05 | 5.85382626e-04
 835   | 2.00038391e-05 | 5.78796502e-04
 836   | 1.97780264e-05 | 5.72313976e-04
 837   | 1.95573633e-05 | 5.65933499e-04
 838   | 1.93417121e-05 | 5.59653538e-04
 839   | 1.91309386e-05 | 5.53472580e-04
 840   | 1.89249125e-05 | 5.47389128e-04
 841   | 1.87235073e-05 | 5.41401704e-04
 842   | 1.85265995e-05 | 5.35508846e-04
 843   | 1.83340696e-05 | 5.29709108e-04
 844   | 1.81458009e-05 | 5.24001062e-04
 845   | 1.79616802e-05 | 5.18383298e-04
 846   | 1.77815974e-05 | 5.12854421e-04
 847   | 1.76054454e-05 | 5.07413051e-04
 848   | 1.74331202e-05 | 5.02057828e-04
 849   | 1.72645204e-05 | 4.96787405e-04
 850   | 1.70995477e-05 | 4.91600452e-04
 851   | 1.69381065e-05 | 4.86495654e-04
 852   | 1.67801036e-05 | 4.81471714e-04
 853   | 1.66254486e-05 | 4.76527348e-04
 854   | 1.64740537e-05 | 4.71661289e-04
 855   | 1.63258332e-05 | 4.66872285e-04
 856   | 1.61807042e-05 | 4.62159098e-04
 857   | 1.60385857e-05 | 4.57520507e-04
 858   | 1.58993992e-05 | 4.52955304e-04
 859   | 1.57630684e-05 | 4.48462298e-04
 860   | 1.56295190e-05 | 4.44040311e-04
 861   | 1.54986787e-05 | 4.39688181e-04
 862   | 1.53704774e-05 | 4.35404759e-04
 863   | 1.52448468e-05 | 4.31188911e-04
 864   | 1.51217207e-05 | 4.27039519e-04
 865   | 1.50010345e-05 | 4.22955477e-04
 866   | 1.48827255e-05 | 4.18935694e-04
 867   | 1.47667328e-05 | 4.14979093e-04
 868   | 1.46529971e-05 | 4.11084611e-04
 869   | 1.45414607e-05 | 4.07251199e-04
 870   | 1.44320677e-05 | 4.03477821e-04
 871   | 1.43247636e-05 | 3.99763456e-04
 872   | 1.42194955e-05 | 3.96107096e-04
 873   | 1.41162118e-05 | 3.92507745e-04
 874   | 1.40148627e-05 | 3.88964424e-04
 875   | 1.39153993e-05 | 3.85476163e-04
 876   | 1.38177744e-05 | 3.82042008e-04
 877   | 1.37219420e-05 | 3.78661019e-04
 878   | 1.36278575e-05 | 3.75332265e-04
 879   | 1.35354773e-05 | 3.72054833e-04
 880   | 1.34447591e-05 | 3.68827818e-04
 881   | 1.33556620e-05 | 3.65650333e-04
 882   | 1.32681459e-05 | 3.62521499e-04
 883   | 1.31821720e-05 | 3.59440453e-04
 884   | 1.30977025e-05 | 3.56406342e-04
 885   | 1.30147008e-05 | 3.53418327e-04
 886   | 1.29331311e-05 | 3.50475582e-04
 887   | 1.28529586e-05 | 3.47577291e-04
 888   | 1.27741497e-05 | 3.44722653e-04
 889   | 1.26966715e-05 | 3.41910876e-04
 890   | 1.26204921e-05 | 3.39141183e-04
 891   | 1.25455805e-05 | 3.36412808e-04
 892   | 1.24719065e-05 | 3.33724995e-04
 893   | 1.23994407e-05 | 3.31077003e-04
 894   | 1.23281546e-05 | 3.28468100e-04
 895   | 1.22580205e-05 | 3.25897566e-04
 896   | 1.21890113e-05 | 3.23364694e-04
 897   | 1.21211009e-05 | 3.20868787e-04
 898   | 1.20542636e-05 | 3.18409160e-04
 899   | 1.19884746e-05 | 3.15985138e-04
 900   | 1.19237099e-05 | 3.13596059e-04
 901   | 1.18599459e-05 | 3.11241270e-04
 902   | 1.17971597e-05 | 3.08920131e-04
 903   | 1.17353292e-05 | 3.06632010e-04
 904   | 1.16744327e-05 | 3.04376289e-04
 905   | 1.16144492e-05 | 3.02152357e-04
 906   | 1.15553583e-05 | 2.99959618e-04
 907   | 1.14971400e-05 | 2.97797481e-04
 908   | 1.14397750e-05 | 2.95665370e-04
 909   | 1.13832444e-05 | 2.93562716e-04
 910   | 1.13275300e-05 | 2.91488962e-04
 911   | 1.12726138e-05 | 2.89443560e-04
 912   | 1.12184786e-05 | 2.87425972e-04
 913   | 1.11651074e-05 | 2.85435669e-04
 914   | 1.11124839e-05 | 2.83472133e-04
 915   | 1.10605920e-05 | 2.81534855e-04
 916   | 1.10094162e-05 | 2.79623335e-04
 917   | 1.09589413e-05 | 2.77737082e-04
 918   | 1.09091526e-05 | 2.75875616e-04
 919   | 1.08600357e-05 | 2.74038463e-04
 920   | 1.08115767e-05 | 2.72225161e-04
 921   | 1.07637620e-05 | 2.70435255e-04
 922   | 1.07165783e-05 | 2.68668299e-04
 923   | 1.06700128e-05 | 2.66923857e-04
 924   | 1.06240528e-05 | 2.65201498e-04
 925   | 1.05786863e-05 | 2.63500802e-04
 926   | 1.05339012e-05 | 2.61821359e-04
 927   | 1.04896860e-05 | 2.60162762e-04
 928   | 1.04460294e-05 | 2.58524617e-04
 929   | 1.04029204e-05 | 2.56906535e-04
 930   | 1.03603484e-05 | 2.55308136e-04
 931   | 1.03183028e-05 | 2.53729047e-04
 932   | 1.02767735e-05 | 2.52168902e-04
 933   | 1.02357507e-05 | 2.50627344e-04
 934   | 1.01952246e-05 | 2.49104023e-04
 935   | 1.01551859e-05 | 2.47598595e-04
 936   | 1.01156255e-05 | 2.46110723e-04
 937   | 1.00765343e-05 | 2.44640079e-04
 938   | 1.00379037e-05 | 2.43186341e-04
 939   | 9.99972517e-06 | 2.41749191e-04
 940   | 9.96199051e-06 | 2.40328322e-04
 941   | 9.92469163e-06 | 2.38923431e-04
 942   | 9.88782067e-06 | 2.37534222e-04
 943   | 9.85136996e-06 | 2.36160405e-04
 944   | 9.81533203e-06 | 2.34801695e-04
 945   | 9.77969959e-06 | 2.33457816e-04
 946   | 9.74446555e-06 | 2.32128497e-04
 947   | 9.70962295e-06 | 2.30813470e-04
 948   | 9.67516502e-06 | 2.29512476e-04
 949   | 9.64108518e-06 | 2.28225261e-04
 950   | 9.60737697e-06 | 2.26951575e-04
 951   | 9.57403412e-06 | 2.25691176e-04
 952   | 9.54105048e-06 | 2.24443825e-04
 953   | 9.50842007e-06 | 2.23209290e-04
 954   | 9.47613703e-06 | 2.21987342e-04
 955   | 9.44419566e-06 | 2.20777759e-04
 956   | 9.41259040e-06 | 2.19580323e-04
 957   | 9.38131577e-06 | 2.18394821e-04
 958   | 9.35036649e-06 | 2.17221045e-04
 959   | 9.31973736e-06 | 2.16058792e-04
 960   | 9.28942330e-06 | 2.14907862e-04
 961   | 9.25941934e-06 | 2.13768060e-04
 962   | 9.22972066e-06 | 2.12639198e-04
 963   | 9.20032251e-06 | 2.11521088e-04
 964   | 9.17122028e-06 | 2.10413549e-04
 965   | 9.14240944e-06 | 2.09316403e-04
 966   | 9.11388557e-06 | 2.08229477e-04
 967   | 9.08564433e-06 | 2.07152601e-04
 968   | 9.05768153e-06 | 2.06085609e-04
 969   | 9.02999301e-06 | 2.05028340e-04
 970   | 9.00257473e-06 | 2.03980634e-04
 971   | 8.97542275e-06 | 2.02942337e-04
 972   | 8.94853317e-06 | 2.01913298e-04
 973   | 8.92190223e-06 | 2.00893369e-04
 974   | 8.89552620e-06 | 1.99882405e-04
 975   | 8.86940148e-06 | 1.98880266e-04
 976   | 8.84352450e-06 | 1.97886813e-04
 977   | 8.81789179e-06 | 1.96901912e-04
 978   | 8.79249994e-06 | 1.95925430e-04
 979   | 8.76734561e-06 | 1.94957240e-04
 980   | 8.74242556e-06 | 1.93997215e-04
 981   | 8.71773656e-06 | 1.93045233e-04
 982   | 8.69327550e-06 | 1.92101174e-04
 983   | 8.66903930e-06 | 1.91164919e-04
 984   | 8.64502494e-06 | 1.90236356e-04
 985   | 8.62122948e-06 | 1.89315370e-04
 986   | 8.59765002e-06 | 1.88401854e-04
 987   | 8.57428373e-06 | 1.87495700e-04
 988   | 8.55112784e-06 | 1.86596803e-04
 989   | 8.52817961e-06 | 1.85705062e-04
 990   | 8.50543637e-06 | 1.84820376e-04
 991   | 8.48289548e-06 | 1.83942648e-04
 992   | 8.46055439e-06 | 1.83071783e-04
 993   | 8.43841056e-06 | 1.82207687e-04
 994   | 8.41646153e-06 | 1.81350269e-04
 995   | 8.39470483e-06 | 1.80499441e-04
 996   | 8.37313810e-06 | 1.79655114e-04
 997   | 8.35175898e-06 | 1.78817205e-04
 998   | 8.33056518e-06 | 1.77985629e-04
 999   | 8.30955443e-06 | 1.77160306e-04
Time to run code: 12189.0136 seconds
plot save_index 999
