corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
single_qubit_flags [[ True False False False]
 [False  True False False]
 [False False  True False]
 [False False False  True]]
plaquette_terms_flags [[ 1 -1 -1  1]]
QOC is saving this optimization run to ./out/00000_hamil_500_3_2_2.h5.
iter   |   total error  |    grads_l2   
 524   | 1.38789988e-01 | 5.62856276e-02
 525   | 1.37436782e-01 | 5.64562658e-02
 526   | 1.36073202e-01 | 5.66328855e-02
 527   | 1.34698919e-01 | 5.68156146e-02
 528   | 1.33313588e-01 | 5.70044493e-02
 529   | 1.31916856e-01 | 5.71992529e-02
 530   | 1.30508371e-01 | 5.73997576e-02
 531   | 1.29087783e-01 | 5.76055669e-02
 532   | 1.27654755e-01 | 5.78161598e-02
 533   | 1.26208965e-01 | 5.80308960e-02
 534   | 1.24750116e-01 | 5.82490224e-02
 535   | 1.23277937e-01 | 5.84696792e-02
 536   | 1.21792196e-01 | 5.86919079e-02
 537   | 1.20292698e-01 | 5.89146587e-02
 538   | 1.18779297e-01 | 5.91367986e-02
 539   | 1.17251895e-01 | 5.93571196e-02
 540   | 1.15710452e-01 | 5.95743469e-02
 541   | 1.14154985e-01 | 5.97871477e-02
 542   | 1.12585578e-01 | 5.99941395e-02
 543   | 1.11002378e-01 | 6.01938997e-02
 544   | 1.09405607e-01 | 6.03849741e-02
 545   | 1.07795555e-01 | 6.05658867e-02
 546   | 1.06172592e-01 | 6.07351501e-02
 547   | 1.04537160e-01 | 6.08912754e-02
 548   | 1.02889782e-01 | 6.10327835e-02
 549   | 1.01231059e-01 | 6.11582164e-02
 550   | 9.95616684e-02 | 6.12661494e-02
 551   | 9.78823675e-02 | 6.13552034e-02
 552   | 9.61939890e-02 | 6.14240575e-02
 553   | 9.44974403e-02 | 6.14714620e-02
 554   | 9.27937000e-02 | 6.14962514e-02
 555   | 9.10838155e-02 | 6.14973566e-02
 556   | 8.93688976e-02 | 6.14738175e-02
 557   | 8.76501165e-02 | 6.14247944e-02
 558   | 8.59286957e-02 | 6.13495781e-02
 559   | 8.42059057e-02 | 6.12475993e-02
 560   | 8.24830574e-02 | 6.11184365e-02
 561   | 8.07614943e-02 | 6.09618215e-02
 562   | 7.90425845e-02 | 6.07776434e-02
 563   | 7.73277128e-02 | 6.05659509e-02
 564   | 7.56182720e-02 | 6.03269511e-02
 565   | 7.39156541e-02 | 6.00610074e-02
 566   | 7.22212415e-02 | 5.97686342e-02
 567   | 7.05363991e-02 | 5.94504894e-02
 568   | 6.88624652e-02 | 5.91073649e-02
 569   | 6.72007441e-02 | 5.87401749e-02
 570   | 6.55524988e-02 | 5.83499423e-02
 571   | 6.39189438e-02 | 5.79377836e-02
 572   | 6.23012394e-02 | 5.75048925e-02
 573   | 6.07004864e-02 | 5.70525224e-02
 574   | 5.91177217e-02 | 5.65819682e-02
 575   | 5.75539147e-02 | 5.60945488e-02
 576   | 5.60099652e-02 | 5.55915880e-02
 577   | 5.44867013e-02 | 5.50743983e-02
 578   | 5.29848790e-02 | 5.45442637e-02
 579   | 5.15051826e-02 | 5.40024250e-02
 580   | 5.00482253e-02 | 5.34500670e-02
 581   | 4.86145514e-02 | 5.28883064e-02
 582   | 4.72046384e-02 | 5.23181833e-02
 583   | 4.58189005e-02 | 5.17406547e-02
 584   | 4.44576916e-02 | 5.11565897e-02
 585   | 4.31213093e-02 | 5.05667679e-02
 586   | 4.18099989e-02 | 4.99718802e-02
 587   | 4.05239578e-02 | 4.93725310e-02
 588   | 3.92633392e-02 | 4.87692431e-02
 589   | 3.80282566e-02 | 4.81624639e-02
 590   | 3.68187876e-02 | 4.75525731e-02
 591   | 3.56349772e-02 | 4.69398915e-02
 592   | 3.44768417e-02 | 4.63246902e-02
 593   | 3.33443711e-02 | 4.57072001e-02
 594   | 3.22375321e-02 | 4.50876221e-02
 595   | 3.11562702e-02 | 4.44661359e-02
 596   | 3.01005113e-02 | 4.38429092e-02
 597   | 2.90701633e-02 | 4.32181052e-02
 598   | 2.80651171e-02 | 4.25918905e-02
 599   | 2.70852472e-02 | 4.19644400e-02
 600   | 2.61304122e-02 | 4.13359429e-02
 601   | 2.52004553e-02 | 4.07066055e-02
 602   | 2.42952038e-02 | 4.00766544e-02
 603   | 2.34144694e-02 | 3.94463378e-02
 604   | 2.25580477e-02 | 3.88159258e-02
 605   | 2.17257185e-02 | 3.81857104e-02
 606   | 2.09172448e-02 | 3.75560038e-02
 607   | 2.01323733e-02 | 3.69271372e-02
 608   | 1.93708338e-02 | 3.62994577e-02
 609   | 1.86323395e-02 | 3.56733256e-02
 610   | 1.79165871e-02 | 3.50491115e-02
 611   | 1.72232566e-02 | 3.44271927e-02
 612   | 1.65520122e-02 | 3.38079495e-02
 613   | 1.59025024e-02 | 3.31917620e-02
 614   | 1.52743608e-02 | 3.25790063e-02
 615   | 1.46672068e-02 | 3.19700516e-02
 616   | 1.40806465e-02 | 3.13652568e-02
 617   | 1.35142737e-02 | 3.07649683e-02
 618   | 1.29676708e-02 | 3.01695168e-02
 619   | 1.24404103e-02 | 2.95792162e-02
 620   | 1.19320556e-02 | 2.89943614e-02
 621   | 1.14421624e-02 | 2.84152277e-02
 622   | 1.09702804e-02 | 2.78420699e-02
 623   | 1.05159539e-02 | 2.72751222e-02
 624   | 1.00787234e-02 | 2.67145989e-02
 625   | 9.65812721e-03 | 2.61606942e-02
 626   | 9.25370201e-03 | 2.56135840e-02
 627   | 8.86498457e-03 | 2.50734267e-02
 628   | 8.49151268e-03 | 2.45403648e-02
 629   | 8.13282620e-03 | 2.40145262e-02
 630   | 7.78846810e-03 | 2.34960262e-02
 631   | 7.45798533e-03 | 2.29849686e-02
 632   | 7.14092969e-03 | 2.24814473e-02
 633   | 6.83685854e-03 | 2.19855477e-02
 634   | 6.54533551e-03 | 2.14973475e-02
 635   | 6.26593110e-03 | 2.10169178e-02
 636   | 5.99822315e-03 | 2.05443237e-02
 637   | 5.74179735e-03 | 2.00796247e-02
 638   | 5.49624762e-03 | 1.96228744e-02
 639   | 5.26117640e-03 | 1.91741213e-02
 640   | 5.03619499e-03 | 1.87334079e-02
 641   | 4.82092374e-03 | 1.83007706e-02
 642   | 4.61499223e-03 | 1.78762393e-02
 643   | 4.41803948e-03 | 1.74598366e-02
 644   | 4.22971396e-03 | 1.70515780e-02
 645   | 4.04967378e-03 | 1.66514704e-02
 646   | 3.87758668e-03 | 1.62595127e-02
 647   | 3.71313005e-03 | 1.58756946e-02
 648   | 3.55599099e-03 | 1.54999970e-02
 649   | 3.40586623e-03 | 1.51323914e-02
 650   | 3.26246214e-03 | 1.47728401e-02
 651   | 3.12549464e-03 | 1.44212963e-02
 652   | 2.99468911e-03 | 1.40777040e-02
 653   | 2.86978034e-03 | 1.37419989e-02
 654   | 2.75051240e-03 | 1.34141083e-02
 655   | 2.63663847e-03 | 1.30939516e-02
 656   | 2.52792078e-03 | 1.27814411e-02
 657   | 2.42413035e-03 | 1.24764823e-02
 658   | 2.32504694e-03 | 1.21789746e-02
 659   | 2.23045876e-03 | 1.18888118e-02
 660   | 2.14016237e-03 | 1.16058828e-02
 661   | 2.05396240e-03 | 1.13300721e-02
 662   | 1.97167143e-03 | 1.10612605e-02
 663   | 1.89310972e-03 | 1.07993253e-02
 664   | 1.81810500e-03 | 1.05441410e-02
 665   | 1.74649229e-03 | 1.02955799e-02
 666   | 1.67811363e-03 | 1.00535121e-02
 667   | 1.61281789e-03 | 9.81780620e-03
 668   | 1.55046054e-03 | 9.58832965e-03
 669   | 1.49090343e-03 | 9.36494887e-03
 670   | 1.43401456e-03 | 9.14752969e-03
 671   | 1.37966786e-03 | 8.93593761e-03
 672   | 1.32774299e-03 | 8.73003797e-03
 673   | 1.27812512e-03 | 8.52969628e-03
 674   | 1.23070471e-03 | 8.33477838e-03
 675   | 1.18537732e-03 | 8.14515069e-03
 676   | 1.14204341e-03 | 7.96068038e-03
 677   | 1.10060812e-03 | 7.78123557e-03
 678   | 1.06098109e-03 | 7.60668552e-03
 679   | 1.02307629e-03 | 7.43690081e-03
 680   | 9.86811820e-04 | 7.27175349e-03
 681   | 9.52109715e-04 | 7.11111725e-03
 682   | 9.18895808e-04 | 6.95486756e-03
 683   | 8.87099540e-04 | 6.80288181e-03
 684   | 8.56653804e-04 | 6.65503942e-03
 685   | 8.27494785e-04 | 6.51122200e-03
 686   | 7.99561811e-04 | 6.37131337e-03
 687   | 7.72797202e-04 | 6.23519975e-03
 688   | 7.47146135e-04 | 6.10276974e-03
 689   | 7.22556503e-04 | 5.97391445e-03
 690   | 6.98978783e-04 | 5.84852751e-03
 691   | 6.76365917e-04 | 5.72650514e-03
 692   | 6.54673184e-04 | 5.60774615e-03
 693   | 6.33858089e-04 | 5.49215198e-03
 694   | 6.13880252e-04 | 5.37962670e-03
 695   | 5.94701298e-04 | 5.27007698e-03
 696   | 5.76284762e-04 | 5.16341211e-03
 697   | 5.58595989e-04 | 5.05954400e-03
 698   | 5.41602044e-04 | 4.95838707e-03
 699   | 5.25271622e-04 | 4.85985831e-03
 700   | 5.09574965e-04 | 4.76387718e-03
 701   | 4.94483787e-04 | 4.67036559e-03
 702   | 4.79971193e-04 | 4.57924785e-03
 703   | 4.66011608e-04 | 4.49045062e-03
 704   | 4.52580713e-04 | 4.40390285e-03
 705   | 4.39655378e-04 | 4.31953573e-03
 706   | 4.27213598e-04 | 4.23728262e-03
 707   | 4.15234439e-04 | 4.15707904e-03
 708   | 4.03697981e-04 | 4.07886253e-03
 709   | 3.92585266e-04 | 4.00257269e-03
 710   | 3.81878246e-04 | 3.92815105e-03
 711   | 3.71559742e-04 | 3.85554104e-03
 712   | 3.61613393e-04 | 3.78468794e-03
 713   | 3.52023616e-04 | 3.71553880e-03
 714   | 3.42775569e-04 | 3.64804244e-03
 715   | 3.33855109e-04 | 3.58214933e-03
 716   | 3.25248758e-04 | 3.51781158e-03
 717   | 3.16943669e-04 | 3.45498289e-03
 718   | 3.08927594e-04 | 3.39361846e-03
 719   | 3.01188852e-04 | 3.33367500e-03
 720   | 2.93716302e-04 | 3.27511065e-03
 721   | 2.86499316e-04 | 3.21788491e-03
 722   | 2.79527751e-04 | 3.16195865e-03
 723   | 2.72791926e-04 | 3.10729402e-03
 724   | 2.66282598e-04 | 3.05385443e-03
 725   | 2.59990941e-04 | 3.00160451e-03
 726   | 2.53908524e-04 | 2.95051006e-03
 727   | 2.48027293e-04 | 2.90053802e-03
 728   | 2.42339550e-04 | 2.85165642e-03
 729   | 2.36837937e-04 | 2.80383435e-03
 730   | 2.31515419e-04 | 2.75704195e-03
 731   | 2.26365267e-04 | 2.71125034e-03
 732   | 2.21381044e-04 | 2.66643159e-03
 733   | 2.16556592e-04 | 2.62255872e-03
 734   | 2.11886015e-04 | 2.57960565e-03
 735   | 2.07363670e-04 | 2.53754716e-03
 736   | 2.02984151e-04 | 2.49635887e-03
 737   | 1.98742282e-04 | 2.45601723e-03
 738   | 1.94633102e-04 | 2.41649947e-03
 739   | 1.90651858e-04 | 2.37778356e-03
 740   | 1.86793991e-04 | 2.33984823e-03
 741   | 1.83055131e-04 | 2.30267292e-03
 742   | 1.79431088e-04 | 2.26623772e-03
 743   | 1.75917838e-04 | 2.23052343e-03
 744   | 1.72511524e-04 | 2.19551144e-03
 745   | 1.69208439e-04 | 2.16118380e-03
 746   | 1.66005028e-04 | 2.12752311e-03
 747   | 1.62897873e-04 | 2.09451258e-03
 748   | 1.59883694e-04 | 2.06213595e-03
 749   | 1.56959335e-04 | 2.03037748e-03
 750   | 1.54121766e-04 | 1.99922198e-03
 751   | 1.51368073e-04 | 1.96865473e-03
 752   | 1.48695454e-04 | 1.93866147e-03
 753   | 1.46101212e-04 | 1.90922843e-03
 754   | 1.43582755e-04 | 1.88034227e-03
 755   | 1.41137587e-04 | 1.85199007e-03
 756   | 1.38763305e-04 | 1.82415933e-03
 757   | 1.36457596e-04 | 1.79683793e-03
 758   | 1.34218233e-04 | 1.77001415e-03
 759   | 1.32043070e-04 | 1.74367663e-03
 760   | 1.29930039e-04 | 1.71781434e-03
 761   | 1.27877150e-04 | 1.69241663e-03
 762   | 1.25882481e-04 | 1.66747316e-03
 763   | 1.23944181e-04 | 1.64297389e-03
 764   | 1.22060465e-04 | 1.61890911e-03
 765   | 1.20229611e-04 | 1.59526938e-03
 766   | 1.18449958e-04 | 1.57204555e-03
 767   | 1.16719903e-04 | 1.54922876e-03
 768   | 1.15037899e-04 | 1.52681038e-03
 769   | 1.13402453e-04 | 1.50478205e-03
 770   | 1.11812124e-04 | 1.48313565e-03
 771   | 1.10265519e-04 | 1.46186328e-03
 772   | 1.08761294e-04 | 1.44095729e-03
 773   | 1.07298150e-04 | 1.42041021e-03
 774   | 1.05874833e-04 | 1.40021482e-03
 775   | 1.04490130e-04 | 1.38036407e-03
 776   | 1.03142868e-04 | 1.36085111e-03
 777   | 1.01831916e-04 | 1.34166929e-03
 778   | 1.00556178e-04 | 1.32281212e-03
 779   | 9.93145943e-05 | 1.30427330e-03
 780   | 9.81061416e-05 | 1.28604668e-03
 781   | 9.69298289e-05 | 1.26812628e-03
 782   | 9.57846979e-05 | 1.25050629e-03
 783   | 9.46698214e-05 | 1.23318104e-03
 784   | 9.35843020e-05 | 1.21614499e-03
 785   | 9.25272714e-05 | 1.19939276e-03
 786   | 9.14978890e-05 | 1.18291910e-03
 787   | 9.04953413e-05 | 1.16671889e-03
 788   | 8.95188403e-05 | 1.15078714e-03
 789   | 8.85676233e-05 | 1.13511899e-03
 790   | 8.76409515e-05 | 1.11970968e-03
 791   | 8.67381094e-05 | 1.10455458e-03
 792   | 8.58584040e-05 | 1.08964915e-03
 793   | 8.50011638e-05 | 1.07498900e-03
 794   | 8.41657383e-05 | 1.06056980e-03
 795   | 8.33514973e-05 | 1.04638734e-03
 796   | 8.25578298e-05 | 1.03243750e-03
 797   | 8.17841438e-05 | 1.01871627e-03
 798   | 8.10298656e-05 | 1.00521971e-03
 799   | 8.02944388e-05 | 9.91943981e-04
 800   | 7.95773243e-05 | 9.78885327e-04
 801   | 7.88779992e-05 | 9.66040074e-04
 802   | 7.81959566e-05 | 9.53404627e-04
 803   | 7.75307047e-05 | 9.40975469e-04
 804   | 7.68817670e-05 | 9.28749159e-04
 805   | 7.62486809e-05 | 9.16722328e-04
 806   | 7.56309978e-05 | 9.04891677e-04
 807   | 7.50282829e-05 | 8.93253979e-04
 808   | 7.44401138e-05 | 8.81806069e-04
 809   | 7.38660812e-05 | 8.70544851e-04
 810   | 7.33057876e-05 | 8.59467288e-04
 811   | 7.27588475e-05 | 8.48570407e-04
 812   | 7.22248867e-05 | 8.37851292e-04
 813   | 7.17035422e-05 | 8.27307086e-04
 814   | 7.11944615e-05 | 8.16934988e-04
 815   | 7.06973026e-05 | 8.06732251e-04
 816   | 7.02117333e-05 | 7.96696182e-04
 817   | 6.97374316e-05 | 7.86824137e-04
 818   | 6.92740843e-05 | 7.77113526e-04
 819   | 6.88213878e-05 | 7.67561803e-04
 820   | 6.83790471e-05 | 7.58166475e-04
 821   | 6.79467759e-05 | 7.48925092e-04
 822   | 6.75242960e-05 | 7.39835248e-04
 823   | 6.71113374e-05 | 7.30894584e-04
 824   | 6.67076379e-05 | 7.22100781e-04
 825   | 6.63129428e-05 | 7.13451563e-04
 826   | 6.59270048e-05 | 7.04944694e-04
 827   | 6.55495835e-05 | 6.96577979e-04
 828   | 6.51804457e-05 | 6.88349259e-04
 829   | 6.48193646e-05 | 6.80256413e-04
 830   | 6.44661201e-05 | 6.72297358e-04
 831   | 6.41204982e-05 | 6.64470045e-04
 832   | 6.37822912e-05 | 6.56772461e-04
 833   | 6.34512970e-05 | 6.49202626e-04
 834   | 6.31273196e-05 | 6.41758594e-04
 835   | 6.28101683e-05 | 6.34438448e-04
 836   | 6.24996579e-05 | 6.27240308e-04
 837   | 6.21956085e-05 | 6.20162319e-04
 838   | 6.18978452e-05 | 6.13202659e-04
 839   | 6.16061979e-05 | 6.06359534e-04
 840   | 6.13205016e-05 | 5.99631181e-04
 841   | 6.10405957e-05 | 5.93015860e-04
 842   | 6.07663243e-05 | 5.86511863e-04
 843   | 6.04975357e-05 | 5.80117506e-04
 844   | 6.02340824e-05 | 5.73831131e-04
 845   | 5.99758214e-05 | 5.67651106e-04
 846   | 5.97226133e-05 | 5.61575824e-04
 847   | 5.94743227e-05 | 5.55603700e-04
 848   | 5.92308182e-05 | 5.49733175e-04
 849   | 5.89919717e-05 | 5.43962713e-04
 850   | 5.87576589e-05 | 5.38290799e-04
 851   | 5.85277591e-05 | 5.32715941e-04
 852   | 5.83021545e-05 | 5.27236669e-04
 853   | 5.80807309e-05 | 5.21851532e-04
 854   | 5.78633773e-05 | 5.16559103e-04
 855   | 5.76499856e-05 | 5.11357973e-04
 856   | 5.74404508e-05 | 5.06246753e-04
 857   | 5.72346707e-05 | 5.01224073e-04
 858   | 5.70325461e-05 | 4.96288583e-04
 859   | 5.68339802e-05 | 4.91438950e-04
 860   | 5.66388794e-05 | 4.86673862e-04
 861   | 5.64471521e-05 | 4.81992021e-04
 862   | 5.62587096e-05 | 4.77392149e-04
 863   | 5.60734656e-05 | 4.72872984e-04
 864   | 5.58913360e-05 | 4.68433281e-04
 865   | 5.57122391e-05 | 4.64071812e-04
 866   | 5.55360955e-05 | 4.59787365e-04
 867   | 5.53628278e-05 | 4.55578742e-04
 868   | 5.51923611e-05 | 4.51444762e-04
 869   | 5.50246220e-05 | 4.47384260e-04
 870   | 5.48595395e-05 | 4.43396084e-04
 871   | 5.46970445e-05 | 4.39479097e-04
 872   | 5.45370697e-05 | 4.35632178e-04
 873   | 5.43795495e-05 | 4.31854219e-04
 874   | 5.42244205e-05 | 4.28144125e-04
 875   | 5.40716205e-05 | 4.24500816e-04
 876   | 5.39210895e-05 | 4.20923226e-04
 877   | 5.37727686e-05 | 4.17410301e-04
 878   | 5.36266011e-05 | 4.13961000e-04
 879   | 5.34825314e-05 | 4.10574296e-04
 880   | 5.33405054e-05 | 4.07249173e-04
 881   | 5.32004708e-05 | 4.03984629e-04
 882   | 5.30623765e-05 | 4.00779674e-04
 883   | 5.29261727e-05 | 3.97633331e-04
 884   | 5.27918110e-05 | 3.94544632e-04
 885   | 5.26592446e-05 | 3.91512625e-04
 886   | 5.25284276e-05 | 3.88536366e-04
 887   | 5.23993154e-05 | 3.85614925e-04
 888   | 5.22718647e-05 | 3.82747383e-04
 889   | 5.21460334e-05 | 3.79932832e-04
 890   | 5.20217804e-05 | 3.77170374e-04
 891   | 5.18990658e-05 | 3.74459125e-04
 892   | 5.17778508e-05 | 3.71798209e-04
 893   | 5.16580975e-05 | 3.69186764e-04
 894   | 5.15397692e-05 | 3.66623935e-04
 895   | 5.14228300e-05 | 3.64108881e-04
 896   | 5.13072452e-05 | 3.61640770e-04
 897   | 5.11929809e-05 | 3.59218781e-04
 898   | 5.10800040e-05 | 3.56842103e-04
 899   | 5.09682824e-05 | 3.54509935e-04
 900   | 5.08577850e-05 | 3.52221489e-04
 901   | 5.07484812e-05 | 3.49975983e-04
 902   | 5.06403415e-05 | 3.47772648e-04
 903   | 5.05333372e-05 | 3.45610725e-04
 904   | 5.04274401e-05 | 3.43489463e-04
 905   | 5.03226230e-05 | 3.41408123e-04
 906   | 5.02188594e-05 | 3.39365974e-04
 907   | 5.01161233e-05 | 3.37362298e-04
 908   | 5.00143897e-05 | 3.35396382e-04
 909   | 4.99136341e-05 | 3.33467527e-04
 910   | 4.98138326e-05 | 3.31575042e-04
 911   | 4.97149620e-05 | 3.29718245e-04
 912   | 4.96169999e-05 | 3.27896463e-04
 913   | 4.95199241e-05 | 3.26109035e-04
 914   | 4.94237134e-05 | 3.24355306e-04
 915   | 4.93283469e-05 | 3.22634634e-04
 916   | 4.92338043e-05 | 3.20946384e-04
 917   | 4.91400659e-05 | 3.19289930e-04
 918   | 4.90471126e-05 | 3.17664656e-04
 919   | 4.89549255e-05 | 3.16069955e-04
 920   | 4.88634867e-05 | 3.14505229e-04
 921   | 4.87727782e-05 | 3.12969889e-04
 922   | 4.86827830e-05 | 3.11463356e-04
 923   | 4.85934841e-05 | 3.09985056e-04
 924   | 4.85048654e-05 | 3.08534429e-04
 925   | 4.84169108e-05 | 3.07110921e-04
 926   | 4.83296049e-05 | 3.05713987e-04
 927   | 4.82429326e-05 | 3.04343090e-04
 928   | 4.81568793e-05 | 3.02997702e-04
 929   | 4.80714306e-05 | 3.01677305e-04
 930   | 4.79865727e-05 | 3.00381388e-04
 931   | 4.79022920e-05 | 2.99109448e-04
 932   | 4.78185754e-05 | 2.97860991e-04
 933   | 4.77354100e-05 | 2.96635531e-04
 934   | 4.76527833e-05 | 2.95432591e-04
 935   | 4.75706832e-05 | 2.94251701e-04
 936   | 4.74890978e-05 | 2.93092398e-04
 937   | 4.74080157e-05 | 2.91954230e-04
 938   | 4.73274255e-05 | 2.90836751e-04
 939   | 4.72473163e-05 | 2.89739522e-04
 940   | 4.71676776e-05 | 2.88662114e-04
 941   | 4.70884990e-05 | 2.87604104e-04
 942   | 4.70097703e-05 | 2.86565076e-04
 943   | 4.69314818e-05 | 2.85544623e-04
 944   | 4.68536240e-05 | 2.84542344e-04
 945   | 4.67761874e-05 | 2.83557848e-04
 946   | 4.66991630e-05 | 2.82590748e-04
 947   | 4.66225421e-05 | 2.81640665e-04
 948   | 4.65463160e-05 | 2.80707228e-04
 949   | 4.64704764e-05 | 2.79790073e-04
 950   | 4.63950150e-05 | 2.78888842e-04
 951   | 4.63199241e-05 | 2.78003185e-04
 952   | 4.62451959e-05 | 2.77132757e-04
 953   | 4.61708228e-05 | 2.76277221e-04
 954   | 4.60967975e-05 | 2.75436245e-04
 955   | 4.60231129e-05 | 2.74609507e-04
 956   | 4.59497622e-05 | 2.73796687e-04
 957   | 4.58767384e-05 | 2.72997474e-04
 958   | 4.58040350e-05 | 2.72211563e-04
 959   | 4.57316457e-05 | 2.71438654e-04
 960   | 4.56595641e-05 | 2.70678453e-04
 961   | 4.55877843e-05 | 2.69930674e-04
 962   | 4.55163003e-05 | 2.69195035e-04
 963   | 4.54451062e-05 | 2.68471259e-04
 964   | 4.53741966e-05 | 2.67759077e-04
 965   | 4.53035660e-05 | 2.67058224e-04
 966   | 4.52332090e-05 | 2.66368442e-04
 967   | 4.51631205e-05 | 2.65689476e-04
 968   | 4.50932954e-05 | 2.65021078e-04
 969   | 4.50237288e-05 | 2.64363004e-04
 970   | 4.49544159e-05 | 2.63715018e-04
 971   | 4.48853521e-05 | 2.63076886e-04
 972   | 4.48165328e-05 | 2.62448380e-04
 973   | 4.47479536e-05 | 2.61829278e-04
 974   | 4.46796103e-05 | 2.61219360e-04
 975   | 4.46114985e-05 | 2.60618414e-04
 976   | 4.45436143e-05 | 2.60026231e-04
 977   | 4.44759537e-05 | 2.59442606e-04
 978   | 4.44085128e-05 | 2.58867339e-04
 979   | 4.43412878e-05 | 2.58300235e-04
 980   | 4.42742750e-05 | 2.57741104e-04
 981   | 4.42074710e-05 | 2.57189758e-04
 982   | 4.41408722e-05 | 2.56646014e-04
 983   | 4.40744752e-05 | 2.56109694e-04
 984   | 4.40082767e-05 | 2.55580623e-04
 985   | 4.39422735e-05 | 2.55058630e-04
 986   | 4.38764625e-05 | 2.54543550e-04
 987   | 4.38108407e-05 | 2.54035217e-04
 988   | 4.37454050e-05 | 2.53533475e-04
 989   | 4.36801525e-05 | 2.53038165e-04
 990   | 4.36150805e-05 | 2.52549137e-04
 991   | 4.35501862e-05 | 2.52066241e-04
 992   | 4.34854669e-05 | 2.51589333e-04
 993   | 4.34209201e-05 | 2.51118270e-04
 994   | 4.33565432e-05 | 2.50652914e-04
 995   | 4.32923337e-05 | 2.50193130e-04
 996   | 4.32282892e-05 | 2.49738784e-04
 997   | 4.31644074e-05 | 2.49289748e-04
 998   | 4.31006860e-05 | 2.48845896e-04
 999   | 4.30371227e-05 | 2.48407105e-04
Time to run code: 9799.9796 seconds
plot save_index 999
